rank,feature,mean_abs_shap,pct_of_total,cumulative_pct,group,keep
95,lead_jpy_lag6_zscore,0.00874683,0.3136,85.2512,cross_asset,False
96,4h_structure_trend_zscore,0.00837044,0.3001,85.5513,structure,False
97,1d_macd_histogram_zscore,0.00826444,0.2963,85.8476,trend,False
98,rsi_divergence_zscore,0.00818186,0.2933,86.1409,momentum,False
99,lead_eur_lag3_zscore,0.00798258,0.2862,86.4271,cross_asset,False
100,4h_bb_middle_zscore,0.00797043,0.2857,86.7128,volatility,False
101,1d_bb_middle_zscore,0.00792719,0.2842,86.9970,volatility,False
102,sector_momentum_12_zscore,0.00780629,0.2799,87.2769,cross_asset,False
103,4h_vwap_lower_30_zscore,0.00765182,0.2743,87.5512,volume,False
104,ema_50_zscore,0.00759458,0.2723,87.8234,trend,False
105,4h_kc_middle_zscore,0.00754477,0.2705,88.0939,volatility,False
106,kc_lower_zscore,0.00747718,0.2681,88.3620,volatility,False
107,bb_upper_zscore,0.00744639,0.2670,88.6289,volatility,False
108,4h_hvol_20_zscore,0.00740135,0.2653,88.8943,volatility,False
109,4h_bb_squeeze_duration_zscore,0.00739230,0.2650,89.1593,volatility,False
110,4h_hour_cos_zscore,0.00737920,0.2645,89.4238,session,False
111,volume_sma_ratio_log_zscore,0.00733819,0.2631,89.6869,volume,False
112,obv,0.00732696,0.2627,89.9496,volume,False
113,1d_kc_lower_zscore,0.00717814,0.2573,90.2069,volatility,False
114,4h_kc_lower_zscore,0.00713098,0.2556,90.4625,volatility,False
115,ema_cross_8_21_zscore,0.00706561,0.2533,90.7158,trend,False
116,vwap_lower_30_zscore,0.00699295,0.2507,90.9665,volume,False
117,ema_8_zscore,0.00698382,0.2504,91.2169,trend,False
118,volume_sma_ratio,0.00697939,0.2502,91.4671,volume,False
119,1d_atr_ratio_zscore,0.00691898,0.2480,91.7152,volatility,False
120,1d_vwap_upper_30_zscore,0.00661736,0.2372,91.9524,volume,False
121,4h_bb_lower_zscore,0.00653157,0.2342,92.1865,volatility,False
122,4h_vwap_upper_10_zscore,0.00652285,0.2338,92.4204,volume,False
123,1d_bb_lower_zscore,0.00646239,0.2317,92.6521,volatility,False
124,1d_dow_cos_zscore,0.00637227,0.2284,92.8805,session,False
125,4h_vwap_distance_zscore,0.00634916,0.2276,93.1081,volume,False
126,1d_adx_zscore,0.00619831,0.2222,93.3303,trend,False
127,vwap_lower_10_zscore,0.00618430,0.2217,93.5520,volume,False
128,4h_ema_200_zscore,0.00612596,0.2196,93.7716,trend,False
129,1d_kc_middle_zscore,0.00609618,0.2185,93.9902,volatility,False
130,lead_eur_lag6_zscore,0.00579977,0.2079,94.1981,cross_asset,False
131,4h_kc_upper_zscore,0.00565277,0.2027,94.4008,volatility,False
132,1d_vwap_zscore,0.00563010,0.2018,94.6026,volume,False
133,4h_ema_21_zscore,0.00557629,0.1999,94.8025,trend,False
134,structure_trend_zscore,0.00554761,0.1989,95.0014,structure,False
135,lead_eur_lag1_zscore,0.00523719,0.1878,95.1891,cross_asset,False
136,1d_stoch_rsi_k_zscore,0.00512420,0.1837,95.3728,momentum,False
137,1d_bb_width_zscore,0.00512263,0.1836,95.5565,volatility,False
138,vwap_zscore,0.00511280,0.1833,95.7398,volume,False
139,4h_vwap_lower_20_zscore,0.00499963,0.1792,95.9190,volume,False
140,1d_vwap_sd_zscore,0.00464071,0.1664,96.0854,volatility,False
141,1d_vwap_lower_10_zscore,0.00462896,0.1659,96.2513,volume,False
142,4h_vwap_upper_20_zscore,0.00460578,0.1651,96.4164,volume,False
143,4h_bb_upper_zscore,0.00447243,0.1603,96.5768,volatility,False
144,1d_atr_14_zscore,0.00415246,0.1489,96.7256,volatility,False
145,ema_200_zscore,0.00412056,0.1477,96.8734,trend,False
146,1d_vwap_lower_20_zscore,0.00394444,0.1414,97.0148,volume,False
147,1d_bb_squeeze_zscore,0.00392090,0.1406,97.1553,volatility,False
148,squeeze_momentum_zscore,0.00390601,0.1400,97.2954,volatility,False
149,1d_bb_upper_zscore,0.00388528,0.1393,97.4346,volatility,False
150,dow_sin_zscore,0.00379348,0.1360,97.5706,session,False
151,4h_rsi_divergence_zscore,0.00375075,0.1345,97.7051,momentum,False
152,kc_upper_zscore,0.00368953,0.1323,97.8374,volatility,False
153,4h_bb_pctb_zscore,0.00362127,0.1298,97.9672,volatility,False
154,1d_rsi_divergence_zscore,0.00335667,0.1203,98.0875,momentum,False
155,4h_macd_histogram_zscore,0.00331490,0.1188,98.2064,trend,False
156,macd_signal_zscore,0.00300117,0.1076,98.3140,trend,False
157,lead_jpy_lag1_zscore,0.00299544,0.1074,98.4213,cross_asset,False
158,1d_dow_sin_zscore,0.00297068,0.1065,98.5278,session,False
159,4h_dow_sin_zscore,0.00290891,0.1043,98.6321,session,False
160,1d_vwap_lower_30_zscore,0.00289703,0.1039,98.7360,volume,False
161,1d_ema_cross_8_21_zscore,0.00278712,0.0999,98.8359,trend,False
162,dow_cos_zscore,0.00269588,0.0966,98.9326,session,False
163,4h_ema_50_zscore,0.00268440,0.0962,99.0288,trend,False
164,1d_squeeze_off_zscore,0.00253420,0.0909,99.1196,volatility,False
165,1d_bos_signal_zscore,0.00250469,0.0898,99.2094,structure,False
166,1d_macd_zscore,0.00217949,0.0781,99.2876,trend,False
167,4h_rsi_14_zscore,0.00200891,0.0720,99.3596,momentum,False
168,4h_squeeze_momentum_zscore,0.00191017,0.0685,99.4281,volatility,False
169,4h_squeeze_off_zscore,0.00185224,0.0664,99.4945,volatility,False
170,1d_squeeze_on_zscore,0.00183320,0.0657,99.5602,volatility,False
171,bb_middle_zscore,0.00179684,0.0644,99.6246,volatility,False
172,4h_dow_cos_zscore,0.00174158,0.0624,99.6870,session,False
173,vwap_upper_10_zscore,0.00162180,0.0581,99.7452,volume,False
174,4h_vwap_zscore,0.00147443,0.0529,99.7980,volume,False
175,1d_squeeze_momentum_zscore,0.00144394,0.0518,99.8498,volatility,False
176,1d_hour_cos_zscore,0.00130380,0.0467,99.8965,session,False
177,4h_ema_8_zscore,0.00130314,0.0467,99.9433,trend,False
178,ema_cross_50_200_zscore,0.00111316,0.0399,99.9832,trend,False
179,bb_squeeze_duration_zscore,0.00024712,0.0089,99.9920,volatility,False
180,1d_ema_cross_50_200_zscore,0.00022255,0.0080,100.0000,trend,False
181,sil_alpha_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
182,sil_breakeven_inflation_zscore,0.00000000,0.0000,100.0000,sil_macro,False
183,sil_alpha_sentiment_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
184,sil_composite_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
185,sil_cot_institutional_bull_zscore,0.00000000,0.0000,100.0000,sil_macro,False
186,sil_cot_net_position_norm_zscore,0.00000000,0.0000,100.0000,sil_macro,False
187,sil_cot_z_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
188,sil_social_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
189,sil_real_yield_10y_zscore,0.00000000,0.0000,100.0000,sil_macro,False
190,sil_fear_greed_value_zscore,0.00000000,0.0000,100.0000,sil_macro,False
191,sil_gold_bullish_yield_zscore,0.00000000,0.0000,100.0000,sil_macro,False
192,sil_fear_greed_gold_bias_zscore,0.00000000,0.0000,100.0000,sil_macro,False
193,4h_bb_squeeze_zscore,0.00000000,0.0000,100.0000,volatility,False
194,4h_ema_cross_50_200_zscore,0.00000000,0.0000,100.0000,trend,False
195,bb_squeeze_zscore,0.00000000,0.0000,100.0000,volatility,False
196,choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
197,4h_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
198,1d_hour_sin_zscore,0.00000000,0.0000,100.0000,session,False
199,1d_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
