rank,feature,mean_abs_shap,pct_of_total,cumulative_pct,group,keep
97,1d_vwap_z_score_zscore,0.00692920,0.2842,85.8805,volume,False
98,ema_cross_50_200_zscore,0.00682521,0.2799,86.1604,trend,False
99,4h_volume_sma_ratio_log_zscore,0.00682451,0.2799,86.4403,volume,False
100,4h_vwap_sd_zscore,0.00663993,0.2723,86.7126,volatility,False
101,4h_rsi_divergence_zscore,0.00663357,0.2721,86.9846,momentum,False
102,kc_upper_zscore,0.00662192,0.2716,87.2562,volatility,False
103,kc_lower_zscore,0.00661189,0.2712,87.5274,volatility,False
104,lead_xau_lag6_zscore,0.00655301,0.2687,87.7961,cross_asset,False
105,volume_sma_ratio_log_zscore,0.00654625,0.2685,88.0646,volume,False
106,volume_sma_ratio,0.00645729,0.2648,88.3294,volume,False
107,1d_vwap_upper_20_zscore,0.00638040,0.2617,88.5911,volume,False
108,4h_squeeze_off_zscore,0.00617092,0.2531,88.8441,volatility,False
109,vwap_rolling_zscore,0.00616065,0.2527,89.0968,volume,False
110,dow_cos_zscore,0.00612604,0.2512,89.3480,session,False
111,lead_copper_lag6_zscore,0.00603003,0.2473,89.5953,cross_asset,False
112,1d_dow_sin_zscore,0.00596710,0.2447,89.8401,session,False
113,1d_stoch_rsi_k_zscore,0.00595348,0.2442,90.0842,momentum,False
114,1d_bb_squeeze_zscore,0.00593940,0.2436,90.3278,volatility,False
115,vwap_zscore,0.00593139,0.2433,90.5710,volume,False
116,1d_vwap_sd_zscore,0.00582307,0.2388,90.8099,volatility,False
117,vwap_upper_30_zscore,0.00553388,0.2270,91.0368,volume,False
118,1d_minus_di_zscore,0.00552215,0.2265,91.2633,trend,False
119,4h_stoch_rsi_k_zscore,0.00547117,0.2244,91.4877,momentum,False
120,4h_atr_ratio_zscore,0.00544847,0.2234,91.7111,volatility,False
121,1d_vwap_lower_20_zscore,0.00541815,0.2222,91.9333,volume,False
122,bos_signal_zscore,0.00537161,0.2203,92.1536,structure,False
123,4h_stoch_rsi_d_zscore,0.00529477,0.2171,92.3708,momentum,False
124,1d_squeeze_on_zscore,0.00519652,0.2131,92.5839,volatility,False
125,ema_200_zscore,0.00514531,0.2110,92.7949,trend,False
126,4h_vwap_lower_20_zscore,0.00509565,0.2090,93.0039,volume,False
127,4h_returns_5_zscore,0.00507624,0.2082,93.2120,momentum,False
128,1d_vwap_lower_10_zscore,0.00502970,0.2063,93.4183,volume,False
129,lead_copper_lag3_zscore,0.00499398,0.2048,93.6231,cross_asset,False
130,corr_xau_100_zscore,0.00494548,0.2028,93.8260,cross_asset,False
131,1d_vwap_zscore,0.00489608,0.2008,94.0267,volume,False
132,squeeze_on_zscore,0.00471435,0.1933,94.2201,volatility,False
133,4h_vwap_rolling_zscore,0.00457758,0.1877,94.4078,volume,False
134,4h_ema_50_zscore,0.00457209,0.1875,94.5953,trend,False
135,kc_middle_zscore,0.00455796,0.1869,94.7823,volatility,False
136,1d_bb_middle_zscore,0.00451111,0.1850,94.9673,volatility,False
137,4h_dow_sin_zscore,0.00447574,0.1836,95.1508,session,False
138,1d_bb_squeeze_duration_zscore,0.00435339,0.1785,95.3294,volatility,False
139,1d_vwap_lower_30_zscore,0.00433702,0.1779,95.5072,volume,False
140,1d_stoch_rsi_d_zscore,0.00431505,0.1770,95.6842,momentum,False
141,vwap_lower_20_zscore,0.00413110,0.1694,95.8536,volume,False
142,high_low_range_zscore,0.00412863,0.1693,96.0229,volatility,False
143,1d_squeeze_momentum_zscore,0.00412696,0.1693,96.1922,volatility,False
144,bb_upper_zscore,0.00396999,0.1628,96.3550,volatility,False
145,4h_bb_middle_zscore,0.00385655,0.1582,96.5132,volatility,False
146,4h_rsi_14_zscore,0.00378433,0.1552,96.6684,momentum,False
147,lead_xau_lag3_zscore,0.00370619,0.1520,96.8204,cross_asset,False
148,1d_ema_50_zscore,0.00346762,0.1422,96.9626,trend,False
149,1d_ema_21_zscore,0.00346316,0.1420,97.1046,trend,False
150,4h_ema_8_zscore,0.00343870,0.1410,97.2456,trend,False
151,1d_vwap_rolling_zscore,0.00339078,0.1391,97.3847,volume,False
152,4h_vwap_zscore,0.00334883,0.1373,97.5220,volume,False
153,1d_ema_200_zscore,0.00332142,0.1362,97.6582,trend,False
154,4h_vwap_distance_zscore,0.00330195,0.1354,97.7936,volume,False
155,4h_ema_cross_8_21_zscore,0.00329574,0.1352,97.9288,trend,False
156,rsi_divergence_zscore,0.00319831,0.1312,98.0600,momentum,False
157,4h_kc_lower_zscore,0.00307921,0.1263,98.1863,volatility,False
158,bb_squeeze_zscore,0.00304097,0.1247,98.3110,volatility,False
159,4h_ema_21_zscore,0.00300352,0.1232,98.4342,trend,False
160,1d_ema_8_zscore,0.00299269,0.1227,98.5569,trend,False
161,4h_squeeze_on_zscore,0.00287807,0.1180,98.6749,volatility,False
162,ema_21_zscore,0.00282248,0.1158,98.7907,trend,False
163,lead_xau_lag1_zscore,0.00280857,0.1152,98.9059,cross_asset,False
164,4h_bb_squeeze_zscore,0.00248196,0.1018,99.0076,volatility,False
165,1d_ema_cross_8_21_zscore,0.00246658,0.1012,99.1088,trend,False
166,1d_squeeze_off_zscore,0.00226981,0.0931,99.2019,volatility,False
167,1d_kc_lower_zscore,0.00215536,0.0884,99.2903,volatility,False
168,dow_sin_zscore,0.00202611,0.0831,99.3734,session,False
169,4h_bb_pctb_zscore,0.00202128,0.0829,99.4563,volatility,False
170,1d_kc_middle_zscore,0.00175739,0.0721,99.5283,volatility,False
171,1d_structure_trend_zscore,0.00166443,0.0683,99.5966,structure,False
172,4h_bb_lower_zscore,0.00166139,0.0681,99.6647,volatility,False
173,4h_kc_middle_zscore,0.00160473,0.0658,99.7306,volatility,False
174,4h_dow_cos_zscore,0.00157923,0.0648,99.7953,session,False
175,lead_copper_lag1_zscore,0.00151531,0.0621,99.8575,cross_asset,False
176,4h_squeeze_momentum_zscore,0.00119717,0.0491,99.9066,volatility,False
177,ema_50_zscore,0.00119338,0.0489,99.9555,trend,False
178,squeeze_off_zscore,0.00075058,0.0308,99.9863,volatility,False
179,1d_choch_signal_zscore,0.00013033,0.0053,99.9916,structure,False
180,1d_rsi_divergence_zscore,0.00010691,0.0044,99.9960,momentum,False
181,1d_hour_cos_zscore,0.00009716,0.0040,100.0000,session,False
182,sil_breakeven_inflation_zscore,0.00000000,0.0000,100.0000,sil_macro,False
183,sil_alpha_sentiment_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
184,sil_composite_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
185,sil_cot_institutional_bull_zscore,0.00000000,0.0000,100.0000,sil_macro,False
186,sil_cot_net_position_norm_zscore,0.00000000,0.0000,100.0000,sil_macro,False
187,sil_cot_z_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
188,sil_social_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
189,sil_real_yield_10y_zscore,0.00000000,0.0000,100.0000,sil_macro,False
190,sil_fear_greed_value_zscore,0.00000000,0.0000,100.0000,sil_macro,False
191,sil_gold_bullish_yield_zscore,0.00000000,0.0000,100.0000,sil_macro,False
192,sil_fear_greed_gold_bias_zscore,0.00000000,0.0000,100.0000,sil_macro,False
193,sil_alpha_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
194,choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
195,bb_squeeze_duration_zscore,0.00000000,0.0000,100.0000,volatility,False
196,4h_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
197,4h_ema_cross_50_200_zscore,0.00000000,0.0000,100.0000,trend,False
198,1d_ema_cross_50_200_zscore,0.00000000,0.0000,100.0000,trend,False
199,1d_hour_sin_zscore,0.00000000,0.0000,100.0000,session,False
