rank,feature,mean_abs_shap,pct_of_total,cumulative_pct,group,keep
1,1d_close_position_zscore,0.26239848,12.5276,12.5276,price_action,True
2,1d_returns_1_zscore,0.15089612,7.2042,19.7317,momentum,True
3,bb_pctb_zscore,0.08625890,4.1182,23.8499,volatility,True
4,1d_high_low_range_zscore,0.06574967,3.1391,26.9890,volatility,True
5,obv_log_zscore,0.05436774,2.5957,29.5846,volume,True
6,1d_rsi_14_zscore,0.05274016,2.5179,32.1026,momentum,True
7,vwap_distance_zscore,0.04795588,2.2895,34.3921,volume,True
8,4h_hour_sin_zscore,0.04752487,2.2690,36.6611,session,True
9,1d_vwap_distance_zscore,0.04687481,2.2379,38.8990,volume,True
10,hour_cos_zscore,0.04387192,2.0946,40.9935,session,True
11,rsi_14_zscore,0.04229412,2.0192,43.0128,momentum,True
12,4h_close_position_zscore,0.03750489,1.7906,44.8034,price_action,True
13,vwap_z_score_zscore,0.03535019,1.6877,46.4911,volume,True
14,returns_5_zscore,0.03391985,1.6194,48.1105,momentum,True
15,returns_20_zscore,0.03368211,1.6081,49.7185,momentum,True
16,hour_sin_zscore,0.02824759,1.3486,51.0672,session,True
17,1d_plus_di_zscore,0.02802304,1.3379,52.4050,trend,True
18,4h_returns_1_zscore,0.02446002,1.1678,53.5728,momentum,True
19,macd_histogram_zscore,0.02286693,1.0917,54.6646,trend,True
20,1d_bb_pctb_zscore,0.02255027,1.0766,55.7412,volatility,True
21,adx_zscore,0.02232488,1.0658,56.8070,trend,True
22,macd_zscore,0.02212265,1.0562,57.8632,trend,True
23,4h_bos_signal_zscore,0.02148328,1.0257,58.8889,structure,True
24,atr_14_zscore,0.01987634,0.9489,59.8378,volatility,True
25,sector_dispersion_12_zscore,0.01918275,0.9158,60.7536,cross_asset,True
26,returns_1_zscore,0.01789651,0.8544,61.6081,momentum,True
27,stoch_rsi_k_zscore,0.01738629,0.8301,62.4381,momentum,True
28,4h_structure_trend_zscore,0.01697541,0.8104,63.2486,structure,True
29,1d_returns_5_zscore,0.01688422,0.8061,64.0547,momentum,True
30,4h_stoch_rsi_k_zscore,0.01664766,0.7948,64.8495,momentum,True
31,bb_width_zscore,0.01664344,0.7946,65.6441,volatility,True
32,1d_obv_zscore,0.01654934,0.7901,66.4342,volume,True
33,minus_di_zscore,0.01600520,0.7641,67.1983,trend,True
34,ema_8_zscore,0.01507181,0.7196,67.9179,trend,True
35,hvol_20_zscore,0.01333724,0.6368,68.5546,volatility,True
36,corr_copper_20_zscore,0.01313942,0.6273,69.1819,cross_asset,True
37,1d_minus_di_zscore,0.01306933,0.6240,69.8059,trend,True
38,high_low_range_zscore,0.01237271,0.5907,70.3966,volatility,True
39,corr_xau_100_zscore,0.01223717,0.5842,70.9808,cross_asset,True
40,structure_trend_zscore,0.01165751,0.5566,71.5374,structure,True
41,4h_vwap_sd_zscore,0.01159653,0.5536,72.0910,volatility,True
42,4h_high_low_range_zscore,0.01153049,0.5505,72.6415,volatility,True
43,1d_dow_sin_zscore,0.01086897,0.5189,73.1604,session,True
44,vwap_sd_zscore,0.01066003,0.5089,73.6694,volatility,True
45,1d_vwap_z_score_zscore,0.01049248,0.5009,74.1703,volume,True
46,atr_ratio_zscore,0.00997014,0.4760,74.6463,volatility,True
47,4h_bb_width_zscore,0.00995443,0.4752,75.1216,volatility,True
48,close_position_zscore,0.00995055,0.4751,75.5966,price_action,True
49,4h_atr_ratio_zscore,0.00983774,0.4697,76.0663,volatility,True
50,squeeze_on_zscore,0.00962204,0.4594,76.5257,volatility,True
51,1d_returns_20_zscore,0.00950343,0.4537,76.9794,momentum,True
52,corr_copper_100_zscore,0.00945594,0.4515,77.4309,cross_asset,True
53,macd_signal_zscore,0.00918817,0.4387,77.8695,trend,True
54,1d_vwap_lower_10_zscore,0.00906791,0.4329,78.3024,volume,True
55,volume_sma_ratio,0.00893326,0.4265,78.7289,volume,True
56,4h_hvol_20_zscore,0.00880823,0.4205,79.1495,volatility,True
57,4h_hour_cos_zscore,0.00879824,0.4201,79.5695,session,True
58,4h_ema_cross_8_21_zscore,0.00870957,0.4158,79.9853,trend,True
59,corr_xau_20_zscore,0.00865801,0.4134,80.3987,cross_asset,True
60,obv,0.00862810,0.4119,80.8106,volume,True
61,4h_adx_zscore,0.00811835,0.3876,81.1982,trend,True
62,4h_macd_histogram_zscore,0.00785857,0.3752,81.5734,trend,True
63,4h_vwap_upper_30_zscore,0.00782159,0.3734,81.9468,volume,True
64,squeeze_off_zscore,0.00708663,0.3383,82.2852,volatility,True
65,1d_bb_lower_zscore,0.00708052,0.3380,82.6232,volatility,True
66,1d_volume_sma_ratio_log_zscore,0.00701668,0.3350,82.9582,volume,True
67,dow_sin_zscore,0.00699961,0.3342,83.2924,session,True
68,4h_stoch_rsi_d_zscore,0.00683073,0.3261,83.6185,momentum,True
69,vwap_upper_30_zscore,0.00657841,0.3141,83.9326,volume,True
70,1d_dow_cos_zscore,0.00650621,0.3106,84.2432,session,True
71,1d_ema_8_zscore,0.00637857,0.3045,84.5477,trend,True
72,4h_bb_middle_zscore,0.00619317,0.2957,84.8434,volatility,True
73,1d_atr_14_zscore,0.00616793,0.2945,85.1379,volatility,False
74,4h_returns_20_zscore,0.00598727,0.2858,85.4237,momentum,False
75,4h_vwap_lower_30_zscore,0.00585476,0.2795,85.7032,volume,False
76,vwap_upper_10_zscore,0.00570488,0.2724,85.9756,volume,False
77,4h_macd_zscore,0.00564312,0.2694,86.2450,trend,False
78,1d_vwap_upper_10_zscore,0.00562262,0.2684,86.5134,volume,False
79,bb_squeeze_duration_zscore,0.00548817,0.2620,86.7755,volatility,False
80,plus_di_zscore,0.00544624,0.2600,87.0355,trend,False
81,4h_bb_squeeze_duration_zscore,0.00543373,0.2594,87.2949,volatility,False
82,1d_vwap_sd_zscore,0.00537014,0.2564,87.5513,volatility,False
83,1d_vwap_upper_20_zscore,0.00534569,0.2552,87.8065,volume,False
84,4h_squeeze_momentum_zscore,0.00525305,0.2508,88.0573,volatility,False
85,bb_upper_zscore,0.00521179,0.2488,88.3061,volatility,False
